Country Code,Country Name,Technology Name,Unit,Data Source,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
EG,Egypt,Oil refining,Thousand barrels daily,BP,180.73972602739727,180.73972602739727,136.1572602739726,130.53424657534248,80.32876712328768,175.3978630136986,175.3978630136986,175.3978630136986,175.3978630136986,175.3978630136986,200.82191780821918,222.91232876712328,293.2,314.0,314.0,324.0,361.00000000000006,386.00000000000006,386.00000000000006,433.0,433.0,443.0,522.9999999999999,576.0,583.0,583.0,583.0,592.0,633.0,633.0,633.0,645.0000000000001,645.0,645.0,645.0,654.0,769.9999999999999,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,810.0000000000001,795.0,795.0,794.9999999999999,795.0
MA,Morocco,Oil refining,Thousand barrels daily,BP,34.13972602739726,34.13972602739726,34.13972602739726,34.13972602739726,34.13972602739726,34.13972602739726,34.13972602739726,40.16438356164384,48.1972602739726,78.32054794520548,78.32054794520548,78.32054794520548,78.32054794520548,73.99999999999999,154.00000000000003,154.0,154.00000000000003,154.00000000000003,154.00000000000003,154.0,154.00000000000003,154.00000000000003,154.00000000000003,154.0,154.00000000000003,154.00000000000003,154.00000000000003,154.0,154.00000000000003,154.00000000000003,154.00000000000003,154.0,154.00000000000003,154.00000000000003,154.00000000000003,154.0,154.00000000000003,154.00000000000003,154.00000000000003,154.0,154.00000000000003,154.00000000000003,155.63698630136986,130.53424657534248,130.53424657534248,130.53424657534248,130.53424657534248,200.82191780821918,200.82191780821918,200.82191780821918,200.82191780821918,200.82191780821918,200.82191780821918,200.82191780821918,200.82191780821918,200.0,200.0
NG,Nigeria,Oil refining,Thousand barrels daily,BP,32.13150684931507,32.13150684931507,33.336438356164386,42.172602739726024,42.172602739726024,55.226027397260275,60.24657534246576,60.24657534246576,60.24657534246576,60.24657534246576,60.24657534246576,60.24657534246576,60.24657534246576,160.0,160.0,210.0,209.99999999999997,259.99999999999994,259.99999999999994,260.0,261.0,270.0,270.0,275.0,390.0,445.0,445.0,445.0,445.0,300.0,370.0,445.0,384.99999999999994,445.0,360.0,319.99999999999994,445.0,400.0,400.0,360.00000000000006,405.00000000000006,230.0,445.0,319.99999999999994,220.0,321.0,446.00000000000006,446.0,446.00000000000006,449.0,449.0,449.0,449.0,454.0,460.0,460.0,475.0
ZA,South Africa,Oil refining,Thousand barrels daily,BP,304.99999999999994,394.99999999999994,394.99999999999994,395.0,394.99999999999994,394.99999999999994,472.99999999999994,473.0,472.99999999999994,472.99999999999994,472.99999999999994,473.0,472.99999999999994,472.99999999999994,491.0,491.0,491.0,491.0,388.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,380.0,451.0,461.00000000000006,463.99999999999994,466.0,466.0,476.0,481.00000000000006,486.00000000000006,505.0,514.0,517.0,519.9999999999999,519.9999999999999,519.9999999999999,520.0,519.9999999999999,519.9999999999999,519.9999999999999,520.0,519.9999999999999,519.9999999999999,519.9999999999999,520.0,519.9999999999999,519.9999999999999,519.9999999999999,520.0,394.99999999999994
AU,Australia,Oil refining,Thousand barrels daily,BP,462.0,455.0,496.00000000000006,543.0,553.9999999999999,603.0,624.0,639.9999999999999,686.0000000000001,689.0,702.0000000000001,691.0000000000001,714.9999999999999,714.9999999999999,730.0,723.0,725.0,725.0,725.0,723.0,669.9999999999999,658.9999999999999,647.0,659.9999999999999,661.9999999999999,661.9999999999999,677.0,694.0,703.0000000000001,708.0000000000001,730.0,751.0,793.0000000000001,810.0000000000001,827.9999999999999,828.0,814.9999999999999,829.0,755.9999999999999,763.0,718.0,693.8,732.9,733.8999999999997,733.9,739.5999999999998,742.4000000000002,663.4000000000001,662.3999999999999,536.15,443.0999999999999,451.75,453.9500000000001,453.9500000000001,455.4,455.95000000000005,234.99999999999997
BD,Bangladesh,Oil refining,Thousand barrels daily,BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.000000000000004,30.0,30.0,31.0,31.000000000000004,31.000000000000004,31.000000000000004,31.0,31.000000000000004,31.000000000000004,31.000000000000004,31.0,31.000000000000004,31.000000000000004,31.000000000000004,31.0,31.000000000000004,31.000000000000004,31.000000000000004,31.0,31.000000000000004,31.000000000000004,31.000000000000004,31.0,34.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,39.0,39.0,39.0,39.99999999999999,43.0,43.0,43.0,43.0,43.0,43.0,43.0,48.0,43.0
CN,China,Oil refining,Thousand barrels daily,BP,241.49572628519337,317.9875852895533,317.9875852895533,462.2293765549177,539.813976402197,605.3784269773627,768.1968125723573,875.2854151784613,1020.6199472867452,1229.3334482843557,1327.680124147104,1575.732295489814,1756.0345345715198,1724.3450501268567,1748.3853486710834,1972.3972214695661,1977.8609256841632,2185.481685838854,2237.933246298987,2243.3969505135838,2348.300071433849,2370.1548882922375,2435.719338867403,2560.291794960218,2699.069882010985,3160.206517722984,3160.206517722984,3326.303125846737,3643.197970293371,3897.8065866935967,4386.261743478581,4617.9228021775,4981.805502869669,5017.86595068601,5901.893292607826,5908.449737665343,6166.336576594329,6877.710865334876,7322.456388403082,7843.693770475647,8463.418821917807,9226.54210958904,9455.47909589041,10388.77887671233,11333.90706849315,12322.533287671231,13014.68610958904,13680.511178082192,14502.776520547945,15252.54515068493,15024.180506849314,14895.212671232877,15230.98691780822,15655.47424657534,16199.199589041094,16691.41410958904,16990.260062898
IN,India,Oil refining,Thousand barrels daily,BP,231.0,329.0,320.15,366.69999999999993,423.7,411.635,415.1499999999999,489.00000000000006,499.0,555.0,564.0,568.0,564.0,626.0,557.0,557.0,557.0,753.0,779.0000000000001,704.9999999999999,867.0,991.0,1059.0,1051.0,1080.0,1122.0,1122.0,1041.0,1069.0,1072.0000000000002,1133.0,1210.0,1236.0,1356.0,2189.9999999999995,2219.0,2261.0,2303.0387064383563,2292.8712935616436,2558.4064477260276,2558.4064477260276,2871.7048458356167,2983.31,2992.058706438356,3574.4423684931508,3703.3083873972605,3794.5787158082194,4278.828378027398,4319.025154164384,4319.025154164384,4307.202580645162,4620.264516129033,4699.23935483871,4971.631612903226,4994.094516129032,5017.739677419355,5017.739677419355
ID,Indonesia,Oil refining,Thousand barrels daily,BP,225.15,228.94999999999996,238.45,238.45,243.2,269.8,342.95000000000005,342.95,342.95000000000005,342.95000000000005,342.95000000000005,449.35,449.35,427.5,427.5,426.54999999999995,424.65,424.65,424.65,814.1500000000001,823.65,823.65,823.65,822.7,822.7,822.7,822.7,822.7,822.7,941.45,941.45,941.45,1007.95,1041.2,1070.65,1070.6499999999999,1070.65,1004.15,1004.15,1004.1499999999999,1004.15,1004.15,1094.4,1094.3999999999999,1099.245,1099.245,1099.245,1099.2450000000001,1099.245,1099.245,1110.6449999999998,1110.6449999999998,1110.6449999999998,1093.545,1110.6449999999998,1093.5449999999998,1093.545
JP,Japan,Oil refining,Thousand barrels daily,BP,1917.0,2101.9999999999995,2214.0,2613.0000000000005,3029.0,3504.0,3904.0,4635.0,5140.0,5377.0,5567.0,5642.999999999999,5642.999999999999,5642.999999999999,5642.999999999999,5642.999999999999,5642.999999999999,5642.999999999999,4724.0,4724.0,4724.0,4619.0,4460.999999999999,4323.999999999999,4323.999999999999,4323.999999999999,4505.0,4636.0,4802.0,4861.999999999999,5006.0,5006.0,5055.999999999999,5144.0,5087.0,5009.999999999999,4704.979499999999,4727.7795,4645.1295,4531.129499999999,4531.1295,4588.4277999999995,4650.1777999999995,4650.1777999999995,4629.7528,4290.6028,4274.2628,4253.570849999999,4122.714999999999,3749.365,3720.865,3600.2149999999997,3342.8600000000006,3342.8600000000006,3342.8600000000006,3284.9100000000003,3284.9100000000003
MY,Malaysia,Oil refining,Thousand barrels daily,BP,118.0,122.99999999999999,124.00000000000001,119.99999999999999,124.00000000000001,125.0,125.0,123.0,122.99999999999999,181.99999999999997,143.0,167.99999999999997,140.0,143.0,157.99999999999997,172.0,174.99999999999997,174.99999999999997,205.0,205.0,209.0,213.00000000000003,213.00000000000003,213.0,220.0,230.0,234.99999999999997,235.0,240.0,349.99999999999994,365.0,376.0,376.0,476.0,491.0,572.0,559.0000000000001,524.0000000000001,527.0,527.0,522.0,528.0,534.0,568.0,572.0,581.9999999999999,601.0,606.0000000000001,612.0,612.0,612.0,618.0,624.9999999999999,624.9999999999999,624.9999999999999,955.0000000000001,955.0
NZ,New Zealand,Oil refining,Thousand barrels daily,BP,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,87.99999999999999,87.99999999999999,87.99999999999999,87.99999999999999,87.99999999999999,87.99999999999999,87.99999999999999,87.99999999999999,87.99999999999999,96.99999999999999,97.0,96.00000000000001,96.00000000000001,96.0,101.0,104.0,104.0,104.0,102.0,102.41917808219178,102.62,102.62,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.60500000000002,135.0
PK,Pakistan,Oil refining,Thousand barrels daily,BP,52.0,62.00000000000001,62.00000000000001,62.0,62.00000000000001,62.00000000000001,62.00000000000001,62.0,62.00000000000001,62.00000000000001,62.00000000000001,62.0,96.00000000000001,96.00000000000001,96.00000000000001,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,129.0,129.0,129.0,129.0,132.0,132.0,131.0,132.0,131.00000000000003,134.00000000000003,134.0,226.52712328767123,226.52712328767123,227.53123287671235,255.64630136986304,268.9532235342466,271.4645016164383,274.7748701917808,274.25293402739726,276.0842290958904,278.7053166027397,278.8951736438356,275.1357873424658,389.8051024109589,389.8051024109589,388.71492054794527,389.2770210958904,401.19132358904113,401.4530547945206,401.4530547945206,411.4530547945206,411.4530547945206
PH,Philippines,Oil refining,Thousand barrels daily,BP,102.0,109.00000000000001,170.99999999999997,187.0,195.0,199.0,206.00000000000003,275.0,275.0,275.0,275.0,246.0,245.99999999999997,257.0,257.0,256.00000000000006,276.00000000000006,290.99999999999994,290.99999999999994,291.0,290.99999999999994,290.99999999999994,290.99999999999994,291.0,290.99999999999994,290.99999999999994,290.99999999999994,291.0,290.99999999999994,301.00000000000006,366.0,369.0,389.0,394.0,396.00000000000006,398.0,398.0,398.0,334.99999999999994,280.0,280.0,275.5,269.8,269.79999999999995,266.95,264.1,261.25,261.25,269.8,270.75,270.75,270.75000000000006,270.93999999999994,270.93999999999994,270.93999999999994,180.00000000000003,180.0
SG,Singapore,Oil refining,Thousand barrels daily,BP,50.0,78.99999999999999,162.0,170.00000000000003,180.0,288.0,303.0,490.0,699.9999999999999,955.9999999999999,923.0000000000001,918.0,918.0,958.0,960.0,1063.0,1063.0,1073.0000000000002,1083.0,1083.0000000000002,1043.0,973.0000000000001,903.0,880.9999999999999,891.0,933.0,1031.0,1056.0000000000002,1098.0,1133.0,1175.0,1175.0,1200.0,1219.9999999999998,689.9999999999999,1339.9999999999998,1365.0000000000002,1393.0000000000002,1393.0000000000002,1406.0000000000002,1420.0000000000002,1422.0,1427.0,1427.0000000000002,1427.0,1427.0,1427.0,1422.0,1414.0,1514.0,1514.0,1514.0,1514.0,1514.0,1514.0,1514.0,1461.0
KR,South Korea,Oil refining,Thousand barrels daily,BP,33.0,38.0,57.0,114.00000000000001,170.99999999999997,209.0,257.0,379.99999999999994,380.0,418.0,418.0,418.00000000000006,380.0,551.0,551.0,608.0,750.5,750.5,750.5,750.5,750.5,750.5,750.5,750.5,798.0,798.0,983.25,1591.2499999999998,1591.25,1615.0,1727.1,2316.1,2316.1,2316.1,2316.1,2316.1,2316.1,2316.1,2316.1,2598.2500000000005,2598.2500000000005,2633.4,2678.9999999999995,2712.2499999999995,2745.5000000000005,2774.0,2864.2499999999995,2877.5499999999993,2877.5499999999993,3122.65,3128.35,3258.4999999999995,3298.4,3345.9,3393.4000000000005,3571.9999999999995,3572.0000000000005
TW,Taiwan,Oil refining,Thousand barrels daily,BP,46.0,50.0,50.0,103.0,103.00000000000001,103.00000000000001,122.0,192.99999999999997,193.00000000000003,288.0,273.99999999999994,369.0,464.0,447.0,447.0,542.0,541.9999999999999,541.9999999999999,541.9999999999999,542.0,569.9999999999999,569.9999999999999,569.9999999999999,570.0,569.9999999999999,569.9999999999999,569.9999999999999,570.0,569.9999999999999,569.9999999999999,732.0,732.0,732.0,732.0,732.0,732.0,874.0,1159.0,1159.0,1159.0,1159.0,1139.9999999999998,1197.0000000000002,1197.0000000000002,1197.0000000000002,1197.0000000000002,1197.0000000000002,1197.0000000000002,1197.0000000000002,1197.0000000000002,988.0,988.0,1083.0,1083.0,1083.0,1130.5,1130.5
TH,Thailand,Oil refining,Thousand barrels daily,BP,45.0,45.0,45.0,45.00000000000001,62.99999999999999,122.0,122.0,153.0,153.0,153.0,153.0,153.0,153.0,166.0,170.99999999999997,177.0,177.00000000000003,177.00000000000003,177.00000000000003,177.0,166.0,178.99999999999997,178.99999999999997,178.99999999999997,222.27999999999994,222.27999999999994,222.27999999999994,409.69999999999993,449.9,476.7000000000001,476.7000000000001,817.5,866.5,883.4999999999999,898.5,898.4999999999999,1063.5,1067.5,1067.5,1067.5,1077.5,1099.5,1099.5,1164.5,1235.5,1229.5,1229.5,1229.4999999999998,1236.5,1251.5,1251.5,1234.5,1234.5,1234.5,1234.5,1244.5,1244.5
VN,Vietnam,Oil refining,Thousand barrels daily,BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,3.0000000000000004,8.0,8.000000000000002,8.0,8.0,8.0,10.999999999999998,10.999999999999998,10.999999999999998,13.999999999999998,14.0,162.0,162.0,159.00000000000003,158.99999999999997,159.00000000000003,159.00000000000003,159.00000000000003,163.0,167.00000000000003,367.0,367.0,367.00000000000006,367.0
